"rank","word","count","wordle_answer"
"1063","karma","6862407","True"
"1064","betty","6858121","False"
"1065","lucas","6855976","False"
"1066","mardi","6842238","False"
"1067","shake","6839319","True"
"1068","holly","6834032","True"
"1069","mercy","6831149","True"
"1070","fence","6796605","True"
"1071","diana","6795021","False"
"1072","shame","6785296","True"
"1073","fatal","6779744","True"
"1074","flesh","6768724","True"
"1075","jesse","6744751","False"
"1076","qatar","6695603","False"
"1077","sheer","6684477","True"
"1078","witch","6671560","True"
"1079","cohen","6665722","False"
"1080","kathy","6661457","False"
"1081","smell","6642666","True"
"1082","satin","6620674","True"
"1083","tunes","6610108","False"
"1084","lucia","6571033","False"
"1085","nerve","6567418","True"
"1086","renew","6561081","True"
"1087","locks","6536771","False"
"1088","euros","6533754","False"
"1089","rebel","6527810","True"
"1090","hired","6526426","False"
"1091","hindu","6505867","False"
"1092","slope","6469975","True"
"1093","nails","6463889","False"
"1094","whats","6462263","False"
"1095","rides","6461201","False"
"1096","rehab","6460331","True"
"1097","merit","6450895","True"
"1098","disks","6445126","False"
"1099","condo","6444848","True"
"1100","fairy","6435300","True"
"1101","shaft","6431372","True"
"1102","casio","6423721","False"
"1103","drain","6411642","True"
"1104","monte","6411384","False"
"1105","fires","6407259","False"
"1106","panic","6396440","True"
"1107","leone","6393163","False"
"1108","beats","6367861","False"
"1109","merry","6367037","True"
"1110","scuba","6366349","True"
"1111","verde","6352373","False"
"1112","dried","6331606","True"
"1113","derby","6319608","True"
"1114","annie","6267924","False"
"1115","derek","6266654","False"
"1116","steal","6257493","True"
"1117","fears","6244239","False"
"1118","tuner","6238319","False"
"1119","alike","6220739","True"
"1120","sagem","6195840","False"
"1121","scout","6176157","True"
"1122","dealt","6174968","True"
"1123","bucks","6165133","False"
"1124","badge","6145138","True"
"1125","heath","6139151","True"
"1126","lexus","6134590","False"
"1127","realm","6122762","True"
"1128","jenny","6118544","False"
"1129","yemen","6111610","False"
"1130","buses","6101027","False"
"1131","rouge","6084449","True"
"1132","yeast","6083904","True"
"1133","kenny","6065528","False"
"1134","singh","6049797","False"
"1135","brook","6044943","True"
"1136","wives","6031432","False"
"1137","xerox","6022102","False"
"1138","vsnet","6005064","False"
"1139","papua","6002552","False"
"1140","armor","6001844","True"
"1141","viral","5969493","True"
"1142","pipes","5966191","False"
"1143","laden","5964620","True"
"1144","aruba","5964318","False"
"1145","merge","5961585","True"
"1146","edgar","5959034","False"
"1147","dubai","5952494","False"
"1148","allan","5945293","False"
"1149","sperm","5944531","True"
"1150","filme","5943984","False"
"1151","craps","5943974","False"
"1152","frost","5940685","True"
"1153","sally","5933047","True"
"1154","yacht","5932756","True"
"1155","tracy","5931717","False"
"1156","whale","5928569","True"
"1157","shark","5904454","True"
"1158","grows","5899321","False"
"1159","cliff","5898886","True"
"1160","tract","5897046","True"
"1161","shine","5881862","True"
"1162","wendy","5873301","False"
"1163","diffs","5870429","False"
"1164","ozone","5865280","True"
"1165","pasta","5855460","True"
"1166","serum","5854942","True"
"1167","swift","5850031","True"
"1168","inbox","5845223","True"
"1169","focal","5844761","True"
"1170","samba","5838327","False"
"1171","wound","5820050","True"
"1172","belle","5820002","True"
"1173","cindy","5809307","False"
"1174","lined","5802278","False"
"1175","boxed","5778226","False"
"1176","cubic","5774261","True"
"1177","spies","5756937","False"
"1178","elect","5748899","True"
"1179","bunny","5730050","True"
"1180","chevy","5729809","False"
"1181","flyer","5718564","True"
"1182","baths","5707960","False"
"1183","emacs","5697594","False"
"1184","climb","5697476","True"
"1185","sparc","5686425","False"
"1186","dover","5683356","False"
"1187","token","5672353","True"
"1188","kinda","5660928","False"
"1189","dylan","5656291","False"
"1190","belts","5651790","False"
"1191","burke","5646090","False"
"1192","clara","5633877","False"
"1193","flush","5625285","True"
"1194","hayes","5621719","False"
"1195","moses","5615802","False"
"1196","johns","5610302","False"
"1197","jewel","5603871","True"
"1198","teddy","5602073","True"
"1199","dryer","5592001","True"
"1200","ruled","5589851","False"
"1201","funky","5587279","True"
"1202","scary","5571680","True"
"1203","mpegs","5569576","False"
"1204","cakes","5565500","False"
"1205","mixer","5558245","False"
"1206","sbjct","5554566","False"
"1207","tooth","5551049","True"
"1208","stays","5547528","False"
"1209","drove","5545848","True"
"1210","upset","5544484","True"
"1211","mines","5542234","False"
"1212","logan","5539308","False"
"1213","lance","5509634","True"
"1214","colon","5494297","True"
"1215","lanes","5489762","False"
"1216","purse","5488891","True"
"1217","align","5478643","True"
"1218","bless","5477461","True"
"1219","crest","5477034","True"
"1220","alloy","5468839","True"
"1221","tulsa","5463904","False"
"1222","casey","5462971","False"
"1223","draws","5458448","False"
"1224","bloom","5456938","True"
"1225","surge","5436623","True"
"1226","tahoe","5433564","False"
"1227","spank","5416004","True"
"1228","vault","5408483","True"
"1229","wires","5401677","False"
"1230","mails","5397230","False"
"1231","blake","5393654","False"
"1232","orbit","5389062","True"
"1233","niger","5388602","False"
"1234","bacon","5385205","True"
"1235","paxil","5372013","False"
"1236","spine","5370074","True"
"1237","apnic","5363789","False"
"1238","fatty","5363547","True"
"1239","joyce","5353720","False"
"1240","marco","5331228","False"
"1241","isaac","5321504","False"
"1242","oxide","5321340","True"
"1243","badly","5290145","True"
"1244","scoop","5272369","True"
"1245","sanyo","5265648","False"
"1246","blink","5257629","True"
"1247","carlo","5253391","False"
"1248","tiles","5251527","False"
"1249","tamil","5245277","False"
"1250","fuzzy","5241931","True"
"1251","grams","5240826","False"
"1252","forge","5226805","True"
"1253","dense","5225392","True"
"1254","brave","5221356","True"
"1255","awful","5217370","True"
"1256","meyer","5207400","False"
"1257","whore","5199489","False"
"1258","wagon","5198530","True"
"1259","knock","5196013","True"
"1260","peers","5188853","False"
"1261","notre","5174371","False"
"1262","mambo","5164902","True"
"1263","flour","5162842","True"
"1264","choir","5156247","True"
"1265","blond","5155053","True"
"1266","burst","5147573","True"
"1267","wiley","5141610","False"
"1268","fibre","5134463","False"
"1269","daisy","5124326","True"
"1270","crude","5119129","True"
"1271","bored","5114852","False"
"1272","allah","5096394","False"
"1273","fares","5093799","False"
"1274","hoped","5086531","False"
"1275","safer","5085040","True"
"1276","marsh","5073104","True"
"1277","ricky","5071881","False"
"1278","theta","5070673","True"
"1279","stake","5061965","True"
"1280","arbor","5057261","True"
"1281","rifle","5047417","True"
"1282","bulbs","5028440","False"
"1283","waist","5013500","True"
"1284","sewer","5008805","True"
"1285","bosch","5007744","False"
"1286","hyatt","4995940","False"
"1287","romeo","4990395","False"
"1288","demos","4984806","False"
"1289","sided","4982500","False"
"1290","cuban","4974134","False"
"1291","resin","4966700","True"
"1292","linen","4960413","True"
"1293","seals","4958012","False"
"1294","decay","4956622","True"
"1295","usher","4948609","True"
"1296","skate","4932092","True"
"1297","lynch","4920597","False"
"1298","franc","4916960","False"
"1299","flats","4911343","False"
"1300","heels","4907543","False"
"1301","voter","4905374","True"
"1302","urine","4903932","True"
"1303","capri","4902351","False"
"1304","towel","4901668","True"
"1305","sears","4897480","False"
"1306","flies","4894680","False"
"1307","crane","4888961","True"
"1308","habit","4880657","True"
"1309","coupe","4874541","True"
"1310","benin","4874165","False"
"1311","lords","4862111","False"
"1312","tends","4861901","False"
"1313","spark","4842423","True"
"1314","spike","4833410","True"
"1315","tonga","4813052","True"
"1316","backs","4797208","False"
"1317","hunks","4776866","False"
"1318","libya","4775799","False"
"1319","sedan","4769270","True"
"1320","cares","4757269","False"
"1321","flora","4756211","True"
"1322","kazaa","4754592","False"
"1323","hardy","4748572","True"
"1324","bells","4743841","False"
"1325","denim","4737554","True"
"1326","andre","4737505","False"
"1327","buick","4731433","False"
"1328","doses","4717242","False"
"1329","baked","4716100","False"
"1330","glove","4714578","True"
"1331","alito","4695823","False"
"1332","plush","4692870","True"
"1333","weber","4692730","False"
"1334","nelly","4686900","False"
"1335","urged","4685830","False"
"1336","brent","4683680","False"
"1337","adapt","4675567","True"
"1338","fuels","4657731","False"
"1339","brett","4651730","False"
"1340","paula","4650017","False"
"1341","stern","4643592","True"
"1342","shawn","4642740","False"
"1343","idiot","4635830","True"
"1344","debit","4633794","True"
"1345","edits","4631228","False"
"1346","raven","4630541","True"
"1347","slice","4628779","True"
"1348","aspen","4626441","False"
"1349","lemma","4623172","False"
"1350","venus","4618752","False"
"1351","dolby","4612197","False"
"1352","halls","4607236","False"
"1353","pause","4606318","True"
"1354","demon","4602331","True"
"1355","gabon","4595710","False"
"1356","atari","4586712","False"
"1357","asses","4583177","False"
"1358","couch","4581367","True"
"1359","downs","4578206","False"
"1360","rogue","4576302","True"
"1361","sdram","4569412","False"
"1362","optic","4558869","True"
"1363","chili","4553187","True"
"1364","grief","4552843","True"
"1365","sweat","4551615","True"
"1366","masks","4548281","False"
"1367","celeb","4548138","False"
"1368","assoc","4545277","False"
"1369","quake","4544481","True"
"1370","alley","4541475","True"
"1371","twain","4530277","False"
"1372","boise","4529204","False"
"1373","nevis","4527077","False"
"1374","buffy","4519674","False"
"1375","loyal","4498834","True"
"1376","renal","4494106","True"
"1377","spite","4493143","True"
"1378","chill","4489643","True"
"1379","liner","4486145","True"
"1380","lifts","4479565","False"
"1381","vivid","4479514","True"
"1382","acted","4468180","False"
"1383","byron","4463413","False"
"1384","riley","4443795","False"
"1385","ninja","4439780","True"
"1386","sands","4428127","False"
"1387","steak","4413680","True"
"1388","cobra","4412823","True"
"1389","gucci","4412128","False"
"1390","threw","4410853","True"
"1391","https","4408882","False"
"1392","walsh","4391300","False"
