"rank","word","count","wordle_valid"
"4077","clank","265523","True"
"4078","marts","265406","True"
"4079","locos","265108","True"
"4080","ruble","265028","True"
"4081","brier","264521","True"
"4082","coves","264469","True"
"4083","damme","264150","True"
"4084","noddy","263991","True"
"4085","doers","263783","True"
"4086","thais","263711","False"
"4087","blimp","263458","True"
"4088","cleve","263089","True"
"4089","chomp","263066","True"
"4090","macaw","261749","True"
"4091","jager","261574","True"
"4092","opals","261351","True"
"4093","salix","261339","True"
"4094","dived","261166","True"
"4095","baldy","261017","True"
"4096","plier","260940","True"
"4097","loner","260915","True"
"4098","comox","260786","False"
"4099","banal","260129","True"
"4100","rears","260073","True"
"4101","gluck","259856","False"
"4102","ganga","259850","False"
"4103","spong","259708","False"
"4104","guava","259541","True"
"4105","clade","259453","True"
"4106","holed","259059","True"
"4107","actos","258309","False"
"4108","bigot","258267","True"
"4109","goons","258119","True"
"4110","titer","258055","True"
"4111","paves","257565","True"
"4112","burge","256662","False"
"4113","balms","256614","True"
"4114","assis","256221","False"
"4115","irate","256072","True"
"4116","sitar","255993","True"
"4117","pushy","255990","True"
"4118","sheaf","255879","True"
"4119","roars","255578","True"
"4120","bilbo","255543","True"
"4121","dingy","255349","True"
"4122","horas","255233","True"
"4123","lotte","255085","True"
"4124","duals","255075","True"
"4125","azide","254983","True"
"4126","rands","254831","True"
"4127","lanas","254590","True"
"4128","truer","254461","True"
"4129","limes","254454","True"
"4130","kraut","254150","True"
"4131","reams","253943","True"
"4132","quays","253791","True"
"4133","slung","253265","True"
"4134","bight","253016","True"
"4135","fells","252935","True"
"4136","tucks","252616","True"
"4137","jacko","252600","False"
"4138","ables","252284","True"
"4139","oxbow","252273","True"
"4140","calyx","252215","True"
"4141","phill","251954","False"
"4142","coram","251898","True"
"4143","pails","250638","True"
"4144","burly","250632","True"
"4145","akasa","250625","False"
"4146","mange","250483","True"
"4147","dings","250449","True"
"4148","mowed","250292","True"
"4149","gouda","249914","False"
"4150","causa","249786","True"
"4151","evert","249660","True"
"4152","helio","249588","True"
"4153","leeks","249429","True"
"4154","hiper","249242","False"
"4155","blots","249068","True"
"4156","creda","248956","False"
"4157","raked","248939","True"
"4158","bizet","248816","False"
"4159","gaudy","248813","True"
"4160","muang","248567","False"
"4161","frosh","248077","True"
"4162","kebab","248067","True"
"4163","janos","247278","False"
"4164","ambit","247267","True"
"4165","ghoul","247064","True"
"4166","clack","246726","True"
"4167","salmo","246710","False"
"4168","whiff","246582","True"
"4169","maile","246432","True"
"4170","caulk","245944","True"
"4171","limba","245623","True"
"4172","borel","245222","True"
"4173","claro","244919","True"
"4174","flees","244621","True"
"4175","blocs","244531","True"
"4176","albin","244455","False"
"4177","sayer","243924","True"
"4178","tarry","243850","True"
"4179","joule","243810","True"
"4180","tuber","243798","True"
"4181","vexed","243525","True"
"4182","micra","243254","True"
"4183","plied","243191","True"
"4184","twang","243118","True"
"4185","ombre","243069","True"
"4186","belli","242871","False"
"4187","calms","242513","True"
"4188","havel","242432","False"
"4189","obeys","242408","True"
"4190","voile","242035","True"
"4191","layed","241694","True"
"4192","ghazi","241650","True"
"4193","whorl","241096","True"
"4194","carib","241085","False"
"4195","kyung","241054","False"
"4196","gouge","240551","True"
"4197","chirp","240510","True"
"4198","gyrus","240316","True"
"4199","ganja","240308","True"
"4200","halve","240290","True"
"4201","breck","240154","False"
"4202","tamed","239956","True"
"4203","rower","239796","True"
"4204","zaman","239727","True"
"4205","aunty","239524","True"
"4206","snafu","239431","True"
"4207","shaul","239120","True"
"4208","albee","239116","True"
"4209","prams","238922","True"
"4210","monad","238651","True"
"4211","bandy","238539","True"
"4212","shits","238365","True"
"4213","wasco","238137","False"
"4214","snide","238032","True"
"4215","satis","237793","True"
"4216","dusts","237576","True"
"4217","gruff","237505","True"
"4218","buxom","237464","True"
"4219","phebe","236602","False"
"4220","nanda","235971","False"
"4221","knead","235592","True"
"4222","lamas","235575","True"
"4223","rebut","235254","True"
"4224","oriya","234760","False"
"4225","shree","234667","False"
"4226","alpen","234450","False"
"4227","ating","234390","False"
"4228","wendi","234302","False"
"4229","coups","234254","True"
"4230","segue","234120","True"
"4231","dotty","234104","True"
"4232","ingot","234052","True"
"4233","mimeo","233985","True"
"4234","guppy","233792","True"
"4235","signa","233687","True"
"4236","coley","233644","True"
"4237","choco","233557","True"
"4238","telia","233234","True"
"4239","homey","233113","True"
"4240","glean","232952","True"
"4241","anjou","231958","False"
"4242","missa","231828","True"
"4243","bogle","231716","True"
"4244","poppa","231519","True"
"4245","irfan","231426","False"
"4246","dinos","231419","True"
"4247","pasty","231237","True"
"4248","prine","231151","False"
"4249","paver","231018","True"
"4250","shoji","231018","True"
"4251","lindo","230640","False"
"4252","agios","230082","True"
"4253","ovals","230020","True"
"4254","crone","229759","True"
"4255","ising","229673","False"
"4256","pubes","229514","True"
"4257","tical","229501","True"
"4258","matts","229482","True"
"4259","laver","229347","True"
"4260","peeks","229261","True"
"4261","creel","228934","True"
"4262","delis","228848","True"
"4263","fosse","228402","True"
"4264","fides","227901","True"
"4265","indic","227893","False"
"4266","pater","227685","True"
"4267","mused","227635","True"
"4268","shays","227563","True"
"4269","rebus","227042","True"
"4270","garbo","226734","True"
"4271","luger","226711","True"
"4272","foamy","226531","True"
"4273","lurid","226354","True"
"4274","hansa","226295","True"
"4275","pampa","226170","True"
"4276","antal","226145","False"
"4277","benet","226135","True"
"4278","grice","225915","True"
"4279","hoots","225519","True"
"4280","whiny","225341","True"
"4281","drago","225112","False"
"4282","huffy","225112","True"
"4283","bests","224868","True"
"4284","matra","224804","False"
"4285","tinge","224709","True"
"4286","scuff","224673","True"
"4287","loran","223906","True"
"4288","cruse","223824","True"
"4289","evens","223759","True"
"4290","muffs","223133","True"
"4291","telos","223130","True"
"4292","chums","223080","True"
"4293","tomes","222783","True"
"4294","miser","222219","True"
"4295","clima","222162","False"
"4296","treas","221867","False"
"4297","lidia","221641","False"
"4298","phlox","221261","True"
"4299","sakes","221028","True"
"4300","tepid","220695","True"
"4301","smock","220361","True"
"4302","coeff","220346","False"
"4303","cardo","220331","False"
"4304","sired","220280","True"
"4305","cubby","220112","True"
"4306","bourg","219928","True"
"4307","covet","219812","True"
"4308","kemal","219413","False"
"4309","gyros","219254","True"
"4310","effet","218343","False"
"4311","felis","218336","False"
"4312","cuddy","218200","True"
"4313","ccitt","218105","False"
"4314","cored","217931","True"
"4315","parle","217836","True"
"4316","dears","217282","True"
"4317","calor","217100","False"
"4318","waver","217064","True"
"4319","xenos","216975","False"
"4320","conic","216832","True"
"4321","bares","216791","True"
"4322","laure","216746","False"
"4323","omens","216634","True"
"4324","rheum","216585","True"
"4325","vanes","216576","True"
"4326","brule","216438","True"
"4327","sappy","216405","True"
"4328","givin","216353","False"
"4329","mocks","216156","True"
"4330","natty","215845","True"
"4331","elude","215496","True"
"4332","tripe","215448","True"
"4333","ahmet","215359","False"
"4334","gault","215308","True"
"4335","becks","215169","True"
"4336","claes","215104","True"
"4337","saran","215052","True"
"4338","bantu","215030","True"
"4339","bromo","215016","True"
"4340","liven","214914","True"
"4341","dunks","214757","True"
"4342","bunks","214252","True"
"4343","feria","214175","True"
"4344","peeve","213790","True"
"4345","gutsy","213692","True"
"4346","selah","213338","True"
"4347","shyly","213165","True"
"4348","pardo","213131","False"
"4349","scone","213031","True"
"4350","throb","212889","True"
"4351","arion","212819","False"
"4352","duels","212809","True"
"4353","arche","212646","False"
"4354","kalam","212453","True"
"4355","shims","212293","True"
"4356","mumbo","211758","False"
"4357","miler","211732","True"
"4358","evict","211591","True"
"4359","crips","211540","True"
"4360","neigh","211412","True"
"4361","roxie","211370","False"
"4362","foret","211226","False"
"4363","balmy","210906","True"
"4364","bibby","210575","False"
"4365","danke","210504","False"
"4366","pombo","210504","False"
"4367","zesty","210124","True"
"4368","canny","209480","True"
"4369","rifts","209369","True"
"4370","taiga","209181","True"
"4371","doria","208839","False"
"4372","rumen","208759","True"
"4373","incas","208640","False"
"4374","skein","208604","True"
"4375","moldy","208515","True"
"4376","matin","208467","True"
"4377","dione","208399","False"
"4378","oriel","208095","True"
"4379","nines","208082","True"
"4380","haida","208027","False"
"4381","essie","207368","False"
"4382","aught","207367","True"
"4383","narco","207216","True"
"4384","necro","206994","False"
"4385","gules","206933","True"
"4386","corks","206732","True"
"4387","horry","206484","False"
"4388","waker","206432","True"
"4389","chins","206390","True"
"4390","avena","206340","False"
"4391","chita","206091","False"
"4392","rance","206006","True"
"4393","perms","205764","True"
"4394","fossa","205501","True"
"4395","cotes","205184","True"
"4396","lurch","204983","True"
"4397","matta","204847","False"
"4398","quash","204823","True"
"4399","hokey","204777","True"
"4400","mufti","204002","True"
"4401","gasps","203961","True"
"4402","galli","203918","False"
"4403","septa","203819","True"
"4404","spars","203700","True"
"4405","frise","203691","True"
"4406","howls","203629","True"
"4407","sneer","203583","True"
"4408","curia","203518","True"
"4409","allay","203474","True"
"4410","decry","203238","True"
"4411","sizer","202590","True"
"4412","gusty","202515","True"
"4413","bafta","202503","False"
"4414","redes","201864","True"
"4415","hooch","201647","True"
"4416","alway","201600","True"
"4417","steno","201103","True"
"4418","rigel","200948","False"
"4419","plies","200925","True"
"4420","ringe","200666","False"
"4421","leper","200592","True"
"4422","foram","200416","True"
"4423","oldie","200255","True"
"4424","tater","200207","True"
"4425","anniv","200161","False"
"4426","lucan","199884","False"
"4427","canst","199219","True"
"4428","lunge","199129","True"
"4429","swale","198985","True"
"4430","hosed","198644","True"
"4431","rives","198588","True"
"4432","wrens","198351","True"
"4433","tenon","198272","True"
"4434","novae","198124","True"
"4435","yager","198064","True"
"4436","irian","197570","False"
"4437","refit","197564","True"
"4438","dosed","197560","True"
"4439","boite","197551","True"
"4440","pucks","197236","True"
"4441","kerns","197073","True"
"4442","trapt","196767","True"
"4443","ouija","196199","True"
"4444","droll","196087","True"
"4445","copia","196052","False"
"4446","turco","195996","False"
"4447","shyam","195973","False"
"4448","endow","195844","True"
"4449","razed","195746","True"
"4450","manus","195513","True"
"4451","ronco","195471","False"
"4452","knick","194588","False"
"4453","vidya","194560","False"
"4454","fizzy","194519","True"
"4455","mongo","194449","True"
"4456","offal","194416","True"
"4457","dawns","194371","True"
"4458","mungo","194356","True"
"4459","staid","194345","True"
"4460","cryst","194333","False"
"4461","pithy","194285","True"
"4462","shirk","194196","True"
"4463","pangs","194132","True"
"4464","knell","193672","True"
"4465","exalt","193526","True"
"4466","russe","193236","True"
"4467","elric","193165","False"
"4468","liana","193039","True"
"4469","oaten","192579","True"
"4470","burbs","192323","True"
"4471","zingy","192302","True"
"4472","laker","192269","True"
"4473","pinal","192156","False"
"4474","durum","192040","True"
"4475","guano","191918","True"
"4476","autem","191862","False"
"4477","boars","191697","True"
"4478","afore","191691","True"
"4479","begat","191296","True"
"4480","ripen","191197","True"
"4481","brawn","191036","True"
"4482","gaius","191025","False"
"4483","pacts","190899","True"
"4484","stipe","189957","True"
"4485","inone","189240","False"
"4486","riche","189194","False"
"4487","batts","189079","True"
"4488","sunna","188874","True"
"4489","flyby","188696","True"
"4490","wring","188579","True"
"4491","bogue","188533","True"
"4492","ophir","188402","False"
"4493","pavan","188282","True"
"4494","bryon","188252","False"
"4495","mosel","188136","False"
"4496","sooke","188108","False"
"4497","seeps","188076","True"
"4498","gumby","187785","False"
"4499","roped","187674","True"
"4500","clang","187651","True"
"4501","aubin","187571","False"
"4502","djinn","187307","True"
"4503","coble","187245","True"
"4504","orgia","187239","True"
"4505","saris","187170","True"
"4506","lakin","187040","True"
"4507","bared","186940","True"
"4508","contd","186821","False"
"4509","humus","186734","True"
"4510","lauds","186539","True"
"4511","woden","186087","False"
"4512","ladin","185937","False"
"4513","pales","185911","True"
"4514","serta","185792","False"
"4515","blain","185777","True"
"4516","felts","185685","True"
"4517","tykes","185622","True"
"4518","folie","185419","True"
"4519","frock","185379","True"
"4520","wrest","185267","True"
"4521","runic","185207","True"
"4522","abies","185002","True"
"4523","shute","184885","True"
"4524","copes","184788","True"
"4525","banus","184761","False"
"4526","recto","184754","True"
"4527","ashen","184747","True"
"4528","murph","184655","False"
"4529","thiol","184641","True"
"4530","snarl","184639","True"
"4531","caryl","184430","False"
"4532","fixup","184304","False"
"4533","etwas","184102","False"
"4534","panna","184094","False"
"4535","ohare","184088","False"
"4536","waned","183450","True"
"4537","kemps","183278","True"
"4538","finis","183173","True"
"4539","rishi","183120","True"
"4540","alois","183079","False"
"4541","leggy","182670","True"
"4542","larus","182515","False"
"4543","caved","182199","True"
"4544","corns","182185","True"
"4545","berri","181948","False"
"4546","dados","181878","True"
"4547","bocce","181807","True"
"4548","amass","181774","True"
"4549","sheva","181594","True"
"4550","iliac","181298","True"
"4551","ansar","181287","False"
"4552","arete","181243","True"
"4553","techy","181185","True"
"4554","bogan","181052","True"
"4555","sumac","181045","True"
"4556","dower","181025","True"
"4557","ricin","181022","True"
"4558","wordy","180947","True"
"4559","regia","180777","False"
"4560","reeks","180768","True"
"4561","bogie","180493","True"
"4562","jaunt","180434","True"
"4563","agers","180316","True"
"4564","spier","180057","True"
"4565","irena","179540","False"
"4566","colla","179453","False"
"4567","oleic","179394","True"
"4568","legis","179197","False"
"4569","dalle","178986","True"
"4570","octyl","178952","True"
"4571","imams","178887","True"
"4572","freon","178783","True"
"4573","dicky","178722","True"
"4574","hoppy","178655","True"
"4575","gorse","178549","True"
"4576","louse","178544","True"
"4577","burro","178515","True"
"4578","ileum","178356","True"
"4579","bassi","178307","True"
"4580","roker","178208","True"
"4581","scoff","177728","True"
"4582","maser","177541","True"
"4583","furor","177433","True"
"4584","josey","177255","False"
"4585","oomph","177199","True"
"4586","casks","177165","True"
"4587","albus","177125","False"
"4588","wader","176850","True"
"4589","sixes","176765","True"
"4590","flexo","176393","True"
"4591","frere","176281","True"
"4592","fugit","176280","False"
"4593","tikka","176038","True"
"4594","dregs","175993","True"
"4595","anker","175826","True"
"4596","udder","175766","True"
"4597","sacre","175733","False"
"4598","snead","175337","True"
"4599","asana","175243","True"
"4600","dolph","175058","False"
"4601","sewed","175012","True"
"4602","tushy","174958","True"
"4603","masha","174738","False"
"4604","kreis","174706","False"
"4605","abstr","174560","False"
"4606","malts","174495","True"
"4607","sabra","174408","True"
"4608","biome","174268","True"
"4609","echos","174213","True"
"4610","scull","174118","True"
"4611","flume","173970","True"
"4612","manas","173858","True"
"4613","bakes","173816","True"
"4614","pacha","173750","True"
"4615","aedes","173718","True"
"4616","hafiz","173633","True"
"4617","atman","173626","True"
"4618","rungs","173503","True"
"4619","lytic","173474","True"
"4620","seely","173389","True"
"4621","edger","173335","True"
"4622","radek","173328","False"
"4623","garni","173084","True"
"4624","mamba","173027","True"
"4625","borax","172497","True"
"4626","hatte","172233","False"
"4627","coped","171985","True"
"4628","indiv","171867","False"
"4629","ferme","171725","False"
"4630","chiao","171626","True"
"4631","lowed","171464","True"
"4632","staph","171410","True"
"4633","chubs","171399","True"
"4634","galax","171399","True"
"4635","carty","171372","False"
"4636","aggro","171343","True"
"4637","hayne","171264","False"
"4638","feely","171227","False"
"4639","gilly","171141","True"
"4640","kapok","170880","True"
"4641","crags","170586","True"
"4642","bodes","170580","True"
"4643","brack","170564","True"
"4644","homed","170394","True"
"4645","tates","170224","True"
"4646","scold","170208","True"
"4647","dewan","170178","True"
"4648","tress","170140","True"
"4649","suzan","169973","False"
"4650","uhuru","169967","True"
"4651","folia","169908","True"
"4652","sawed","169894","True"
"4653","serio","169675","False"
"4654","croak","169181","True"
"4655","abhor","169167","True"
"4656","peart","169113","True"
"4657","reman","169056","True"
"4658","dopey","169040","True"
"4659","tweet","168757","True"
"4660","leery","168700","True"
"4661","verry","168580","True"
"4662","rowed","168567","True"
"4663","elfin","168528","True"
"4664","emote","168497","True"
"4665","meads","168366","True"
"4666","loupe","168244","True"
"4667","rubia","167974","False"
"4668","barat","167865","False"
"4669","adela","167668","False"
"4670","frags","167627","True"
"4671","testy","167487","True"
"4672","abend","167377","False"
"4673","fibra","167312","False"
"4674","pasts","166896","True"
"4675","kashi","166616","False"
"4676","loach","166557","True"
"4677","infix","166395","True"
"4678","moyle","166237","True"
"4679","chowk","166142","True"
"4680","liras","166076","True"
"4681","geode","166060","True"
"4682","tapia","165662","False"
"4683","riven","165533","True"
"4684","jeers","165473","True"
"4685","soaks","165469","True"
"4686","kurta","165096","True"
"4687","kamik","164880","True"
"4688","snobs","164598","True"
"4689","bocca","164468","True"
"4690","dicta","164449","True"
"4691","clink","164177","True"
"4692","weirs","163720","True"
"4693","whigs","163720","True"
"4694","shill","163716","True"
"4695","bossy","163576","True"
"4696","tilia","163573","False"
"4697","arras","163483","True"
"4698","whist","163310","True"
"4699","marae","163277","True"
"4700","sayid","163143","True"
"4701","ketch","163062","True"
"4702","dobie","162980","True"
"4703","bicep","162754","True"
"4704","softs","162553","True"
"4705","lunes","162527","True"
"4706","dural","162445","True"
"4707","lapin","162426","True"
"4708","algol","162346","False"
"4709","manes","162340","True"
"4710","swart","162262","True"
"4711","kevan","162223","False"
"4712","vanda","162215","True"
"4713","weald","162053","True"
"4714","kamel","162041","False"
"4715","dicey","161963","True"
"4716","hocus","161938","True"
"4717","dowdy","161797","True"
"4718","rials","161604","True"
"4719","dungy","161356","True"
"4720","dilly","161256","True"
"4721","getid","161244","False"
"4722","shaka","161238","False"
"4723","gamba","161217","True"
"4724","folky","161177","True"
"4725","dobby","161122","True"
"4726","cuvee","160890","True"
"4727","sikes","160692","True"
"4728","bawdy","160667","True"
"4729","beaut","160328","True"
"4730","weedy","160228","True"
"4731","hadnt","160178","False"
"4732","sacra","160174","True"
"4733","grope","160148","True"
"4734","booed","160116","True"
"4735","chara","159940","True"
"4736","ghast","159837","True"
"4737","afoul","159727","True"
"4738","hames","159559","True"
"4739","pocus","159497","False"
"4740","hance","159430","True"
"4741","nobis","159308","False"
"4742","ology","159238","True"
"4743","altho","159231","True"
"4744","blest","159216","True"
"4745","mesas","159214","True"
"4746","elian","159178","False"
"4747","sures","159115","True"
"4748","picea","159045","False"
"4749","salta","158864","False"
"4750","inger","158785","False"
"4751","kapur","158659","False"
"4752","ignis","158549","False"
"4753","feuds","158477","True"
"4754","chlor","158462","False"
"4755","toque","158397","True"
"4756","hiver","158244","True"
"4757","irani","158176","False"
"4758","tains","158156","True"
"4759","paren","158052","True"
"4760","cilia","157701","True"
"4761","salar","157614","False"
"4762","avera","157436","False"
"4763","genny","157335","True"
"4764","torte","157289","True"
"4765","rajah","157089","True"
"4766","calli","157010","False"
"4767","maire","156974","True"
"4768","outed","156963","True"
"4769","comal","156852","True"
"4770","gazes","156793","True"
"4771","twats","156751","True"
"4772","peppy","156692","True"
"4773","loess","156409","True"
"4774","humic","156383","True"
"4775","egger","156232","True"
"4776","sylva","156204","True"
"4777","droop","156194","True"
"4778","waded","156095","True"
"4779","copps","155790","False"
"4780","cuppa","155780","True"
"4781","tamas","155749","False"
"4782","liane","155704","True"
"4783","grubs","155690","True"
"4784","bergh","155674","False"
"4785","flail","155382","True"
"4786","eland","155343","True"
"4787","ardor","155258","True"
"4788","sexed","155161","True"
"4789","talus","155055","True"
"4790","aeron","155041","False"
"4791","dures","155000","True"
"4792","apace","154873","True"
"4793","loral","154870","True"
"4794","carob","154818","True"
"4795","auxin","154606","True"
"4796","boric","154527","True"
"4797","dross","154345","True"
"4798","yucky","154277","True"
"4799","hauls","154079","True"
"4800","lunas","153893","True"
"4801","takao","153842","False"
"4802","baler","153800","True"
"4803","mutes","153707","True"
"4804","vobis","153590","False"
"4805","gaels","153588","False"
"4806","bundt","153250","True"
"4807","ached","153141","True"
"4808","xylem","153110","True"
"4809","recip","153029","False"
"4810","senso","152976","False"
"4811","atone","152901","True"
"4812","valse","152885","True"
"4813","douce","152874","True"
"4814","paler","152772","True"
"4815","cuter","152750","True"
"4816","herat","152529","False"
"4817","frisk","152512","True"
"4818","oiler","152495","True"
"4819","uinta","152430","False"
"4820","cella","152229","True"
"4821","pumas","152053","True"
"4822","loath","151677","True"
"4823","remap","151596","True"
"4824","longa","151573","True"
"4825","neves","151558","True"
"4826","bindi","151524","True"
"4827","arcos","151492","True"
"4828","exult","151420","True"
"4829","claps","151414","True"
"4830","pipet","151087","True"
"4831","nomen","150990","True"
"4832","agnus","150944","False"
"4833","asaph","150704","False"
"4834","swazi","150686","False"
"4835","augen","150534","False"
"4836","rubus","150384","True"
"4837","gomer","150383","True"
"4838","spews","150306","True"
"4839","galas","150294","True"
"4840","vetch","150281","True"
"4841","carrs","150212","True"
"4842","donat","149771","False"
"4843","toyed","149746","True"
"4844","extol","149713","True"
"4845","knave","149542","True"
"4846","croup","149483","True"
"4847","quire","149380","True"
"4848","brags","149273","True"
"4849","sheth","149150","False"
"4850","bails","149105","True"
"4851","moats","149042","True"
"4852","dirks","148968","True"
"4853","spann","148689","False"
"4854","ratty","148678","True"
"4855","pilaf","148512","True"
"4856","scree","148396","True"
"4857","casal","148318","False"
"4858","lamer","148317","True"
"4859","gunny","148136","True"
"4860","bunce","147990","True"
"4861","antic","147936","True"
"4862","hirer","147904","True"
"4863","fowls","147855","True"
"4864","coons","147809","False"
"4865","berms","147739","True"
"4866","nudie","147669","True"
"4867","casse","147609","False"
"4868","zakat","147546","True"
"4869","leman","147542","True"
"4870","genom","147512","True"
"4871","cushy","147465","True"
"4872","lally","147296","False"
"4873","husks","147291","True"
"4874","raved","147221","True"
"4875","reaps","147148","True"
"4876","recut","146984","True"
"4877","cesta","146961","True"
"4878","scrim","146877","True"
"4879","gilts","146810","True"
"4880","gotha","146743","False"
"4881","nihil","146679","True"
"4882","ovine","146663","True"
"4883","untie","146576","True"
"4884","annul","146490","True"
"4885","lanky","146488","True"
"4886","vises","146483","True"
"4887","outdo","146433","True"
"4888","bodhi","146406","True"
"4889","circe","146191","False"
"4890","stich","146019","True"
"4891","vagas","145828","False"
"4892","mammy","145805","True"
"4893","beaks","145800","True"
"4894","hexes","145736","True"
"4895","banns","145651","True"
"4896","ennui","145576","True"
"4897","drome","145557","True"
"4898","purer","145370","True"
"4899","trave","145105","True"
"4900","porgy","145097","True"
"4901","colas","145079","True"
"4902","ferri","144858","False"
"4903","perse","144844","True"
"4904","bleat","144793","True"
"4905","coops","144776","True"
"4906","thins","144657","True"
"4907","pappy","144540","True"
"4908","tanka","144512","True"
"4909","fasts","144307","True"
"4910","maney","144169","False"
"4911","sprig","143773","True"
"4912","ovate","143727","True"
"4913","tinea","143689","True"
"4914","danio","143619","True"
"4915","brune","143577","False"
"4916","sella","143359","True"
"4917","katha","143265","False"
"4918","dally","142954","True"
"4919","soler","142747","True"
"4920","henny","142676","True"
"4921","spica","142550","True"
"4922","shoop","142537","False"
"4923","duces","142487","True"
"4924","tings","142437","True"
"4925","cobbs","142352","True"
"4926","shorn","142311","True"
"4927","lande","142236","True"
"4928","haram","142104","True"
"4929","jebel","142078","True"
"4930","orals","141983","True"
"4931","exude","141931","True"
"4932","gamin","141727","True"
"4933","surfs","141721","True"
"4934","jiggy","141701","True"
"4935","amble","141586","True"
"4936","fiver","141567","True"
"4937","aurum","141480","True"
"4938","vadis","141371","False"
"4939","ducal","141276","True"
"4940","sooth","141125","True"
"4941","aider","140957","True"
"4942","flory","140569","True"
"4943","campi","140537","True"
"4944","tuxes","140219","True"
"4945","sabot","140101","True"
"4946","ceiba","139880","True"
"4947","scram","139774","True"
"4948","slavs","139618","False"
"4949","jawed","139535","True"
"4950","ulnar","139384","True"
"4951","lobed","139319","True"
"4952","vagus","139242","True"
"4953","yogic","139187","True"
"4954","grimy","139160","True"
"4955","haman","138972","False"
"4956","falla","138716","False"
"4957","allez","138557","False"
"4958","whare","138331","True"
"4959","grint","138262","False"
"4960","burrs","138116","True"
"4961","dessa","138054","False"
"4962","loamy","138014","True"
"4963","biddy","137910","True"
"4964","crony","137861","True"
"4965","sambo","137842","True"
"4966","swags","137708","True"
"4967","balti","137642","True"
"4968","duffs","137632","True"
"4969","westy","137410","False"
"4970","teary","137396","True"
"4971","sower","137381","True"
"4972","daren","137226","False"
"4973","tilda","137208","False"
"4974","kiddo","136981","True"
"4975","bombe","136941","True"
"4976","satyr","136838","True"
"4977","pares","136717","True"
"4978","yokes","136612","True"
"4979","clava","136230","False"
"4980","drams","136033","True"
"4981","graal","135956","True"
"4982","quent","135881","False"
"4983","fount","135738","True"
"4984","meany","135676","True"
"4985","lithe","135670","True"
"4986","anser","135651","False"
"4987","bitsy","135378","True"
"4988","robed","135344","True"
"4989","marah","135233","True"
"4990","pelts","135142","True"
"4991","molle","135060","False"
"4992","bahai","134945","False"
"4993","salva","134761","False"
"4994","nyssa","134732","True"
"4995","auras","134666","True"
"4996","skied","134470","True"
"4997","panto","134292","True"
"4998","andor","134268","False"
"4999","seers","134265","True"
"5000","begum","134200","True"
