"word","wordle_valid"
"bogle","True"
"bogue","True"
"bogum","False"
"bogus","True"
"bohea","True"
"bohor","False"
"boiko","False"
"boils","True"
"boily","False"
"boing","True"
"boise","False"
"boist","False"
"boite","True"
"bokom","False"
"bokos","True"
"bolag","False"
"bolar","True"
"bolas","True"
"boldo","False"
"boldu","False"
"boled","False"
"boles","True"
"bolis","False"
"bolls","True"
"bolly","False"
"bolos","True"
"bolti","False"
"bolts","True"
"bolty","False"
"bolus","True"
"bombe","True"
"bombo","True"
"bombs","True"
"bomos","False"
"bonav","False"
"bonbo","False"
"bonce","True"
"bonds","True"
"boned","True"
"boner","True"
"bones","True"
"boney","True"
"bongo","True"
"bongs","True"
"bonks","True"
"bonne","True"
"bonny","True"
"bonos","False"
"bonum","False"
"bonus","True"
"bonze","True"
"boobs","True"
"booby","True"
"boodh","False"
"boody","True"
"booed","True"
"books","True"
"booky","True"
"booly","False"
"booms","True"
"boomy","True"
"boone","False"
"boong","True"
"boonk","False"
"boons","True"
"boors","True"
"boort","False"
"boose","True"
"boost","True"
"boosy","False"
"booth","True"
"boots","True"
"booty","True"
"booze","True"
"boozy","True"
"borak","True"
"boral","True"
"boran","False"
"boras","True"
"borax","True"
"bored","True"
"boree","True"
"borel","True"
"borer","True"
"bores","True"
"borgh","False"
"boric","True"
"borid","False"
"boris","False"
"borne","True"
"boron","True"
"borts","True"
"borty","True"
"bortz","True"
"boryl","False"
"bosch","False"
"boser","False"
"bosey","False"
"bosks","True"
"bosky","True"
"bosom","True"
"boson","True"
"bossa","False"
"bossy","True"
"bosun","True"
"botan","False"
"botas","True"
"botch","True"
"botel","True"
"bothy","True"
"botry","False"
"botte","True"
"botts","True"
"bottu","False"
"bouch","False"
"boucl","False"
"bouet","False"
"bouge","True"
"bough","True"
"boule","True"
"boult","True"
"bound","True"
"bourd","True"
"bourg","True"
"bourn","True"
"bourr","False"
"bouse","True"
"bousy","True"
"bouto","False"
"bouts","True"
"bovey","False"
"bovid","True"
"bovld","False"
"bowed","True"
"bowel","True"
"bower","True"
"bowet","True"
"bowge","False"
"bowie","True"
"bowla","False"
"bowle","False"
"bowls","True"
"bowly","False"
"bowne","True"
"bowse","True"
"boxed","True"
"boxen","True"
"boxer","True"
"boxes","True"
"boxty","True"
"boyar","True"
"boyau","True"
"boyce","False"
"boyer","False"
"boyla","True"
"boyos","True"
"bozal","False"
"bozos","True"
"bozze","False"
"braca","False"
"brace","True"
"brach","True"
"brack","True"
"bract","True"
"brads","True"
"braes","True"
"bragi","False"
"brags","True"
"brahm","False"
"braid","True"
"brail","True"
"brain","True"
"brake","True"
"braky","True"
"brame","True"
"brand","True"
"brank","True"
"brans","True"
"brant","True"
"brash","True"
"brass","True"
"brast","True"
"brats","True"
"brava","True"
"brave","True"
"bravi","True"
"bravo","True"
"brawl","True"
"brawn","True"
"braws","True"
"braxy","True"
"braye","False"
"brays","True"
"braza","True"
"braze","True"
"bread","True"
"break","True"
"bream","True"
"breba","False"
"breck","False"
"brede","True"
"bredi","False"
"breed","True"
"breek","False"
"brees","True"
"breme","True"
"brens","True"
"brent","True"
"brerd","False"
"brere","True"
"brest","False"
"breth","False"
"brett","False"
"breva","False"
"breve","True"
"brevi","False"
"brews","True"
"brian","False"
"briar","True"
"bribe","True"
"brick","True"
"bride","True"
"brief","True"
"brier","True"
"bries","True"
"brigs","True"
"brike","False"
"brill","True"
"brims","True"
"brine","True"
"bring","True"
"brink","True"
"brins","True"
"briny","True"
"brios","True"
"brisa","False"
"brise","True"
"brisk","True"
"briss","True"
"brist","False"
"brite","False"
"brith","True"
"brits","True"
"britt","True"
"briza","False"
"brizz","False"
"broad","True"
"broch","True"
"brock","True"
"brogh","True"
"broid","False"
"broil","True"
"broke","True"
"broll","False"
"broma","False"
"brome","True"
"bromo","True"
"bronc","True"
"bronk","False"
"bronx","False"
"brood","True"
"brook","True"
"brool","True"
"broom","True"
"broon","False"
"broos","True"
"brose","True"
"brosy","True"
"broth","True"
"brott","False"
"browd","False"
"brown","True"
"brows","True"
"brubu","False"
"bruce","False"
"bruet","False"
"brugh","True"
"bruin","True"
"bruit","True"
"bruja","False"
"brujo","False"
"bruke","False"
"brule","True"
"brume","True"
"brune","False"
"bruno","False"
"brunt","True"
"brush","True"
"brusk","True"
"bruta","False"
"brute","True"
"bruzz","False"
"bryan","False"
"bryce","False"
"bryon","False"
"bryum","False"
"btise","False"
"buaze","True"
"bubal","True"
"bubas","True"
"bubba","True"
"bubby","True"
"bubos","False"
"bucca","False"
"bucco","False"
"buchu","True"
"bucko","True"
"bucks","True"
"bucku","True"
"bucky","False"
"buddh","False"
"buddy","True"
"budge","True"
"budgy","False"
"bueno","False"
"buffa","True"
"buffe","True"
"buffi","True"
"buffo","True"
"buffs","True"
"buffy","True"
"bugan","False"
"buggy","True"
"bught","False"
"bugle","True"
"bugre","False"
"buhls","True"
"buhrs","True"
"buick","False"
"build","True"
"built","True"
"buist","True"
"bukat","False"
"bulak","False"
"bulbs","True"
"bulby","False"
"bulge","True"
"bulgy","True"
"bulks","True"
"bulky","True"
"bulla","True"
"bulls","True"
"bully","True"
"bulse","True"
"bumbo","True"
"bumfs","True"
"bumph","True"
"bumps","True"
"bumpy","True"
"bunce","True"
"bunch","True"
"bunco","True"
"bunda","False"
"bundh","True"
"bunds","True"
"bundt","True"
"bundu","True"
"bundy","True"
"bunga","False"
"bungo","False"
"bungs","True"
"bungy","True"
"bunko","True"
"bunks","True"
"bunns","True"
"bunny","True"
"bunts","True"
"bunty","True"
"bunya","True"
"buoys","True"
"buran","True"
"burao","False"
"buras","True"
"burbs","True"
"burds","True"
"burel","False"
"buret","True"
"burez","False"
"burga","False"
"burge","False"
"burgh","True"
"burgs","True"
"burin","True"
"burka","True"
"burke","True"
"burls","True"
"burly","True"
"burma","False"
"burns","True"
"burnt","True"
"burny","False"
"buroo","True"
"burps","True"
"burro","True"
"burrs","True"
"burry","True"
"bursa","True"
"burse","True"
"burst","True"
"burut","False"
"burys","False"
"busby","True"
"bused","True"
"buses","True"
"bushi","False"
"bushy","True"
"busks","True"
"busky","True"
"bussu","True"
"bussy","False"
"busti","True"
"busto","False"
"busts","True"
"busty","True"
"butat","False"
"butch","True"
"butea","False"
"buteo","True"
"butic","False"
"butin","False"
"butle","True"
"butsu","False"
"butte","True"
"butts","True"
"butty","True"
"butut","True"
"butyl","True"
"butyn","False"
"butyr","False"
"buxom","True"
"buxus","False"
"buyer","True"
"buzzy","True"
"bwana","True"
"byard","False"
"bylaw","True"
"bynin","False"
"byous","False"
"byres","True"
"byrls","True"
"byron","False"
"byrri","False"
"bysen","False"
"byssi","True"
"bytes","True"
"byway","True"
"caaba","False"
"caama","False"
"cabaa","False"
"cabal","True"
"caban","False"
"cabas","True"
"cabby","True"
"cabda","False"
"caber","True"
"cabin","True"
"cabio","False"
"cable","True"
"cabob","True"
"cabot","False"
"cabre","True"
"cacam","False"
"cacan","False"
"cacao","True"
"cacas","True"
"cacei","False"
"cache","True"
"cacks","True"
"cacti","True"
"cacur","False"
"caddo","False"
"caddy","True"
"cadee","True"
"cader","False"
"cades","True"
"cadet","True"
"cadew","False"
"cadge","True"
"cadgy","True"
"cadie","True"
"cadis","True"
"cados","False"
"cadre","True"
"cadua","False"
"cadus","False"
"caeca","True"
"cafes","True"
"caffa","False"
"cafiz","False"
"cafoy","False"
"caged","True"
"cager","True"
"cages","True"
"cagey","True"
"caggy","False"
"cagit","False"
"cagot","True"
"cagui","False"
"cahiz","False"
"cahot","False"
"cahow","True"
"cahuy","False"
"caids","True"
"cains","True"
"caird","True"
"cairn","True"
"cairo","False"
"caite","False"
"cajan","False"
"cajon","True"
"cajou","False"
"cajun","True"
"caked","True"
"caker","False"
"cakes","True"
"cakey","True"
"cakra","False"
"calas","False"
"calci","False"
"caleb","False"
"calef","False"
"calfs","True"
"calic","False"
"calid","True"
"calif","True"
"calin","False"
"calix","True"
"calks","True"
"calla","True"
"calli","False"
"callo","False"
"calls","True"
"calms","True"
"calmy","True"
"calor","False"
"calve","True"
"calyx","True"
"caman","True"
"camas","True"
"camay","False"
"camel","True"
"cameo","True"
"cames","True"
"camis","True"
"camla","False"
"campa","False"
"campe","False"
"campi","True"
"campo","True"
"camps","True"
"campy","True"
"camus","True"
"canal","True"
"canap","False"
"canch","False"
"candy","True"
"caned","True"
"canel","False"
"caner","True"
"canes","True"
"cangy","False"
"canid","True"
"canis","False"
"canli","False"
"canna","True"
"canny","True"
"canoe","True"
"canon","True"
"canos","False"
"canso","True"
"canst","True"
"canto","True"
"cants","True"
"canty","True"
"canun","False"
"canzo","False"
"caoba","False"
"capax","False"
"caped","True"
"capel","False"
"caper","True"
"capes","True"
"caphs","True"
"capoc","False"
"capon","True"
"capos","True"
"capot","True"
"cappy","False"
"capra","False"
"capri","True"
"capsa","False"
"caput","True"
"caque","False"
"carap","True"
"carat","True"
"carbo","True"
"carby","True"
"cardo","False"
"cards","True"
"cared","True"
"carer","True"
"cares","True"
"caret","True"
"carex","True"
"carey","False"
"carga","False"
"cargo","True"
"carib","False"
"carid","False"
"carks","True"
"carle","True"
"carli","False"
"carlo","False"
"carls","True"
"carne","False"
"carns","True"
"carny","True"
"caroa","False"
"carob","True"
"carol","True"
"carom","True"
"carot","False"
"carpe","False"
"carpi","True"
"carps","True"
"carri","False"
"carrs","True"
"carry","True"
"carse","True"
"carte","True"
"carts","True"
"carty","False"
"carua","False"
"carum","False"
"carus","False"
"carve","True"
"carvy","True"
"carya","False"
"caryl","False"
"casal","False"
"casas","True"
"casco","True"
"cased","True"
"casel","False"
"caser","False"
"cases","True"
"casey","False"
"casha","False"
"casks","True"
"casky","True"
"casse","False"
"cassy","False"
"caste","True"
"casts","True"
"casus","True"
"catan","False"
"catch","True"
"catel","False"
"cater","True"
"cates","True"
"catha","False"
"cathy","False"
"catso","False"
"catti","False"
"catty","True"
"catur","False"
"cauch","False"
"cauda","True"
"cauld","True"
"cauli","False"
"caulk","True"
"cauls","True"
"cauma","False"
"caupo","False"
"causa","True"
"cause","True"
"cavae","False"
"caval","False"
"cavea","False"
"caved","True"
"cavel","True"
"caver","True"
"caves","True"
"cavey","False"
"cavia","False"
"cavie","True"
"cavil","True"
"cavin","False"
"cavum","False"
"cavus","False"
"cawed","True"
"cawky","False"
"cawny","False"
"caxon","True"
"cayos","False"
"ccitt","False"
"ccoya","False"
"cease","True"
"cebid","True"
"cebil","False"
"cebur","False"
"cebus","False"
"cecal","True"
"cecca","False"
"cecil","False"
"cecum","True"
"cedar","True"
"ceded","True"
"ceder","True"
"cedes","True"
"cedis","True"
"cedre","False"
"cedry","False"
"ceiba","True"
"ceibo","False"
"ceile","False"
"ceils","True"
"ceint","False"
"celeb","True"
"celia","False"
"cella","True"
"celli","True"
"cello","True"
"cells","True"
"celom","True"
"celts","True"
"cense","True"
"centi","False"
"cento","True"
"cents","True"
"ceorl","True"
"cepes","True"
"cequi","False"
"ceral","False"
"ceras","False"
"cerat","False"
"cerci","True"
"cered","True"
"cerer","False"
"ceres","True"
"ceria","True"
"ceric","True"
"cerin","False"
"ceros","True"
"certy","True"
"ceryl","False"
"cesar","False"
"cesta","True"
"ceste","False"
"cesti","True"
"cetes","True"
"cetic","False"
"cetid","False"
"cetin","False"
"cetus","False"
"cetyl","True"
"chace","True"
"chack","True"
"chaco","True"
"chads","True"
"chafe","True"
"chaff","True"
"chaft","True"
"chaga","False"
"chain","True"
"chair","True"
"chais","True"
"chait","False"
"chaja","False"
"chaka","False"
"chalk","True"
"chama","False"
"chamm","False"
"champ","True"
"chams","True"
"chane","False"
"chang","True"
"chank","True"
"chant","True"
"chaos","True"
"chape","True"
"chaps","True"
"chapt","True"
"chara","True"
"chard","True"
"chare","True"
"chark","True"
"charm","True"
"charr","True"
"chars","True"
"chart","True"
"chary","True"
"chase","True"
"chasm","True"
"chass","False"
"chati","False"
"chats","True"
"chaui","False"
"chauk","False"
"chaum","False"
"chaus","False"
"chave","True"
"chawk","True"
"chawl","False"
"chawn","False"
"chaws","True"
"chaya","True"
"chays","True"
"chazy","False"
"cheap","True"
"cheat","True"
"check","True"
"cheek","True"
"cheep","True"
"cheer","True"
"cheet","False"
"chefs","True"
"chego","False"
"cheir","False"
"cheka","True"
"cheke","False"
"cheki","False"
"chela","True"
"chelp","True"
"chena","False"
"cheng","False"
"chera","False"
"chere","True"
"chert","True"
"chese","False"
"chess","True"
"chest","True"
"cheth","True"
"cheve","False"
"chevy","True"
"chews","True"
"chewy","True"
"chiam","False"
"chian","False"
"chiao","True"
"chias","True"
"chiba","False"
"chica","True"
"chich","True"
"chick","True"
"chico","True"
"chics","True"
"chide","True"
"chief","True"
"chiel","True"
"chien","False"
"child","True"
"chile","True"
"chili","True"
"chill","True"
"chimb","True"
"chime","True"
"chimp","True"
"chimu","False"
"china","True"
"chine","True"
"ching","True"
"chink","False"
"chino","True"
"chins","True"
"chint","False"
"chiot","False"
"chips","True"
"chirk","True"
"chirl","True"
"chirm","True"
"chiro","True"
"chirp","True"
"chirr","True"
"chirt","True"
"chiru","True"
"chita","False"
"chits","True"
"chive","True"
"chivw","False"
"chivy","True"
"chizz","True"
"chloe","False"
"chlor","False"
"choak","False"
"choca","False"
"chock","True"
"choco","True"
"choel","False"
"choes","False"
"choga","False"
"choil","True"
"choir","True"
"choke","True"
"choko","True"
"choky","True"
"chola","True"
"chold","False"
"choli","True"
"cholo","True"
"chomp","True"
"chonk","False"
"chook","True"
"choom","True"
"choop","False"
"chopa","False"
"chops","True"
"chora","False"
"chord","True"
"chore","True"
"chort","False"
"chose","True"
"chott","True"
"choup","False"
"chous","False"
"chout","True"
"choux","True"
"chowk","True"
"chows","True"
"choya","False"
"chria","False"
"chris","False"
"chron","False"
"chubb","False"
"chubs","True"
"chuck","True"
"chude","False"
"chuet","False"
"chufa","True"
"chuff","True"
"chugs","True"
"chuje","False"
"chump","True"
"chums","True"
"chung","False"
"chunk","True"
"churl","True"
"churm","False"
"churn","True"
"churr","True"
"chuse","True"
"chute","True"
"chwas","False"
"chyak","False"
"chyle","True"
"chyme","True"
"cibol","True"
"cicad","False"
"cicer","False"
"cider","True"
"cigar","True"
"cigua","False"
"cilia","True"
"cimex","True"
"cinch","True"
"cinct","True"
"cindy","False"
"cinel","False"
"cines","True"
"cions","True"
"cippi","True"
"circa","True"
"circe","False"
"circs","True"
"cires","True"
"cirri","True"
"cisco","True"
"cissy","True"
"cista","False"
"cists","True"
"cital","True"
"cited","True"
"citee","False"
"citer","True"
"cites","True"
"citua","False"
"civet","True"
"civic","True"
"civie","True"
"civil","True"
"civvy","True"
"cizar","False"
"clach","True"
"clack","True"
"clade","True"
"clads","True"
"claes","True"
"clags","True"
"claik","False"
"claim","True"
"clair","False"
"clake","False"
"clamb","False"
"clame","True"
"clamp","True"
"clams","True"
"clang","True"
"clank","True"
"clans","True"
"clape","False"
"claps","True"
"clapt","True"
"clara","False"
"clare","False"
"clark","False"
"claro","True"
"clart","True"
"clary","True"
"clash","True"
"clasp","True"
"class","True"
"clast","True"
"claus","False"
"claut","True"
"clava","False"
"clave","True"
"clavi","True"
"clavy","False"
"clawk","False"
"claws","True"
"claye","False"
"clays","True"
"clead","False"
"cleam","False"
"clean","True"
"clear","True"
"cleat","True"
"cleck","True"
"cleek","True"
"clefs","True"
"cleft","True"
"clepe","True"
"clept","True"
"clerk","True"
"cleuk","False"
"cleve","True"
"clews","True"
"clich","False"
"click","True"
"cliff","True"
"clift","True"
"clima","False"
"climb","True"
"clime","True"
"cline","True"
"cling","True"
"clink","True"
"clint","True"
"clips","True"
